id,name,created_at,updated_at,street1,zip,city,state,metro_id,longitude,latitude,street2,zone_id,store_id,county,deleted_at,opening_hour,closing_hour,store_number,store_group,active,allows_pickup,is_envoy_only,service_area_id,sells_alcohol,tax_exempt
2698,Dierbergs - Clarkson/Clayton,2017-07-14 16:51:21.267459,2019-05-07 03:34:28.590957,1322 Clarkson Clayton Center,63011,Ellisville,MO,96,-90.58779479999999750816641608253121376,38.602856500000001460648491047322750092,NULL,1227,23,St. Louis County,NULL,6,23,6,NULL,True,False,False,NULL,True,NULL
2699,Dierbergs - Wentzville Crossing,2017-07-14 16:51:25.94408,2019-05-07 03:34:28.590957,1820 Wentzville Parkway,63385,Wentzville,MO,96,-90.874900999999994155587046407163143158,38.81955430000000006884874892421066761,NULL,1226,23,St. Charles County,NULL,6,23,23,NULL,True,False,False,NULL,True,NULL
2700,Dierbergs - 79 Crossing,2017-07-14 16:52:11.469442,2019-05-07 03:34:28.590957,217 Salt Lick Road,63376,Saint Peters,MO,96,-90.656377300000002605884219519793987274,38.800189000000003147761162836104631424,NULL,1681,23,St. Charles County,NULL,6,23,22,NULL,True,False,False,NULL,True,NULL
2701,Dierbergs - Manchester,2017-07-14 16:52:18.636843,2019-05-07 03:34:28.590957,421 Lafayette Center,63011,Manchester,MO,96,-90.521276000000000294676283374428749084,38.595899899999999149713403312489390373,NULL,1227,23,St. Louis County,NULL,6,23,4,NULL,True,False,False,NULL,True,NULL
12887,CVS - 6310 E Broadway Blvd,2019-01-23 17:16:27.16529,2019-02-28 07:00:48.167518,6310 E Broadway Blvd,85710,Tucson,AZ,141,-110.8572477,32.2205133,NULL,1803,60,Pima County,NULL,7,24,10307,NULL,True,False,False,NULL,False,NULL
12682,CVS - 555 E Main St,2019-01-23 16:42:35.850789,2019-02-07 04:01:32.56172,555 E Main St,18634,Nanticoke,PA,189,-75.9928336,41.20546,NULL,2132,60,Luzerne County,NULL,8,21,1584,NULL,True,False,False,NULL,False,NULL
14529,Petco -  7510 Westheimer Rd,2019-03-01 19:34:49.612681,2019-03-04 20:56:40.390775,7510 Westheimer Rd,77063,Houston,TX,46,-95.5015019,29.7396476,NULL,642,89,Harris County,2019-03-04 20:56:40.390742,9,21,467,NULL,False,False,False,NULL,False,NULL
13856,CVS - Oak Hill Rd,2019-01-31 19:13:49.175835,2019-05-01 16:25:19.872519,3900 Oak Hill Rd,47711,Evansville,IN,162,-87.5110654,38.014006,NULL,1871,60,Vanderburgh County,NULL,7,22,44,NULL,True,False,False,NULL,False,NULL
12683,CVS - 125 E Main St,2019-01-23 16:42:36.288574,2019-02-07 04:01:32.581592,125 E Main St,18651,Plymouth,PA,189,-75.9427405,41.2417701,NULL,2132,60,Luzerne County,NULL,8,21,1585,NULL,True,False,False,NULL,False,NULL
12684,CVS - 4th St,2019-01-23 16:42:36.725786,2019-02-07 04:01:32.611839,202 4th St,18431,Honesdale,PA,189,-75.2528738,41.5680465,NULL,2199,60,Wayne County,NULL,8,21,1587,NULL,True,False,False,NULL,False,NULL
12685,CVS - Wyoming Ave,2019-01-23 16:42:37.307419,2019-02-07 04:01:32.643503,1096 Wyoming Ave,18644,Wyoming,PA,189,-75.8501977,41.3015825,NULL,2132,60,Luzerne County,NULL,8,22,1588,NULL,True,False,False,NULL,False,NULL
7677,CVS - Second Street,2018-08-28 19:23:18.343948,2018-09-12 20:22:05.928208,879 Second Street,95404,Santa Rosa,CA,257,-122.7073282,38.441924,NULL,2457,60,Sonoma County,2018-09-12 20:22:05.928173,NULL,NULL,48218,NULL,False,False,False,NULL,False,NULL
4202,Safeway - Long Gate Shopping Center,2018-02-21 17:39:57.887227,2018-03-20 16:14:12.68706,4370 Montgomery Rd,21043,Ellicott City,MD,123,-76.8188093,39.251233,NULL,1591,17,Howard County,2018-03-20 16:14:12.68706,NULL,NULL,1459,NULL,False,False,False,NULL,False,NULL
7941,CVS - Sillect Ave,2018-09-12 20:06:04.841004,2018-09-19 19:20:35.708038,3001 Sillect Ave Ste 220,93308,Bakersfield,CA,260,-119.0399171,35.3847081,NULL,2466,60,Kern County,2018-09-19 19:20:35.707999,8,22,48208,NULL,False,False,False,NULL,False,NULL
13857,CVS - E Boonville New Harmony Rd,2019-01-31 19:13:49.692578,2019-05-01 16:25:19.894483,511 E Boonville New Harmony Rd,47725,Evansville,IN,162,-87.5549589,38.0932405,NULL,2102,60,Vanderburgh County,NULL,7,22,3448,NULL,True,False,False,NULL,False,NULL
13858,CVS - N Burkhardt Rd,2019-01-31 19:13:50.316299,2019-05-01 16:25:19.926367,101 N Burkhardt Rd,47715,Evansville,IN,162,-87.4722581,37.9779117,NULL,1871,60,Vanderburgh County,NULL,8,22,4482,NULL,True,False,False,NULL,False,NULL
12686,CVS - 351 S Main St,2019-01-23 16:42:37.817317,2019-02-07 04:01:32.668023,351 S Main St,18701,Wilkes Barre,PA,189,-75.8926525,41.2403913,NULL,2132,60,Luzerne County,NULL,8,21,1591,NULL,True,False,False,NULL,False,NULL
12687,CVS - Green Ridge St,2019-01-23 16:42:38.323238,2019-02-07 04:01:32.702744,110 Green Ridge St,18509,Scranton,PA,189,-75.6588568,41.4319233,NULL,2551,60,Lackawanna County,NULL,8,21,1593,NULL,True,False,False,NULL,False,NULL
13859,CVS - W State Route 66,2019-01-31 19:13:50.940693,2019-05-01 16:25:19.977423,7722 W State Route 66,47630,Newburgh,IN,162,-87.3514617,37.9311282,NULL,1871,60,Warrick County,NULL,0,24,6250,NULL,True,False,False,NULL,False,NULL
13860,CVS - First Ave,2019-01-31 19:13:51.621077,2019-05-01 16:25:19.99321,4480 First Ave,47710,Evansville,IN,162,-87.5755002,38.0189843,NULL,2102,60,Vanderburgh County,NULL,0,24,6252,NULL,True,False,False,NULL,False,NULL
13861,CVS - Lincoln Ave,2019-01-31 19:13:52.155848,2019-05-01 16:25:20.013327,4700 Lincoln Ave,47714,Evansville,IN,162,-87.4931251,37.9701335,NULL,1871,60,Vanderburgh County,NULL,7,22,6253,NULL,True,False,False,NULL,False,NULL
11818,CVS - 24 W Main St,2019-01-17 22:14:32.841631,2019-02-07 04:01:18.290388,24 W Main St,01532,Northborough,MA,126,-71.6430002,42.3203617,NULL,1570,60,Worcester County,NULL,7,22,704,NULL,True,False,False,NULL,False,NULL
3092,Target- Temple,2017-12-19 03:52:49.384839,2018-02-15 23:36:37.967529,3550 S General Bruce Dr,76504,Temple,TX,90,-97.3856983,31.0924105,NULL,1145,27,Bell County,2018-02-15 23:36:37.9675,8,22,2278,NULL,False,False,False,NULL,False,NULL
11965,CVS - W Clinton St,2019-01-18 19:17:34.545867,2019-02-07 04:01:21.458849,625 W Clinton St,14850,Ithaca,NY,200,-76.5069795,42.4363755,NULL,2103,60,Tompkins County,NULL,8,22,502,NULL,True,False,False,NULL,False,NULL
6385,Target - Union North,2018-06-27 15:48:30.907635,2019-01-21 20:41:43.488377,2235 Springfield Ave,07088,Vauxhall,NJ,210,-74.2877577,40.7170044,NULL,NULL,27,Union County,2018-07-30 17:25:31.018602,8,23,2141,NULL,False,False,False,NULL,False,NULL
12688,CVS - Church St,2019-01-23 16:42:38.951936,2019-02-07 04:01:32.722708,5 Church St,18612,Dallas,PA,189,-75.9627435,41.3374374,NULL,2132,60,Luzerne County,NULL,0,24,1594,NULL,True,False,False,NULL,False,NULL
12689,CVS - N State St,2019-01-23 16:42:39.42347,2019-02-07 04:01:32.743669,101 N State St,18411,Clarks Summit,PA,189,-75.7059826,41.4957016,NULL,2551,60,Lackawanna County,NULL,8,22,1597,NULL,True,False,False,NULL,False,NULL
12690,CVS - Brooklyn St,2019-01-23 16:42:40.076543,2019-02-07 04:01:32.764472,88 Brooklyn St,18407,Carbondale,PA,189,-75.5121254,41.566979,NULL,2551,60,Lackawanna County,NULL,8,22,1600,NULL,True,False,False,NULL,False,NULL
12691,CVS - Moosic St,2019-01-23 16:42:40.578125,2019-02-07 04:01:32.784065,1101 Moosic St,18505,Scranton,PA,189,-75.6489025,41.3969584,NULL,2551,60,Lackawanna County,NULL,0,24,1611,NULL,True,False,False,NULL,False,NULL
13862,CVS - Covert Ave,2019-01-31 19:13:52.729386,2019-05-01 16:25:20.039695,"2344 Covert Ave,",47714,Evansville,IN,162,-87.5212307,37.9555751,NULL,1871,60,Vanderburgh County,NULL,8,22,6254,NULL,True,False,False,NULL,False,NULL
13863,CVS - Washington Ave,2019-01-31 19:13:53.283047,2019-05-01 16:25:20.064627,1145 Washington Ave,47714,Evansville,IN,162,-87.5438349,37.9622658,NULL,2102,60,Vanderburgh County,NULL,8,22,6255,NULL,True,False,False,NULL,False,NULL
13864,CVS - E Morgan Ave,2019-01-31 19:13:53.85506,2019-05-01 16:25:20.094901,2020 East Morgan Ave,47725,Evansville,IN,162,-87.5279168,37.9922037,NULL,1871,60,Vanderburgh County,NULL,0,22,6258,NULL,True,False,False,NULL,False,NULL
13865,CVS - N First Ave,2019-01-31 19:13:54.44831,2019-05-01 16:25:20.133354,801 North First Ave,47710,Evansville,IN,162,-87.5742649,37.9853922,NULL,2102,60,Vanderburgh County,NULL,7,22,7045,NULL,True,False,False,NULL,False,NULL
12927,CVS - Mansfield Rd,2019-01-23 17:56:09.250824,2019-03-17 05:00:19.439434,9194 Mansfield Rd,71118,Shreveport,LA,120,-93.8048804,32.4028534,NULL,2959,60,Caddo Parish,NULL,8,22,5327,NULL,True,False,False,NULL,False,NULL
2702,Dierbergs - Market Place,2017-07-14 16:52:50.543575,2019-05-07 03:34:28.590957,1730 Clarkson Road,63017,Chesterfield,MO,96,-90.565655299999988869785738643258810043,38.641897800000002405340637778863310814,NULL,1683,23,St. Louis County,NULL,6,24,12,NULL,True,False,False,NULL,True,NULL
12692,CVS - Blakely St,2019-01-23 16:42:41.042472,2019-02-07 04:01:32.80368,347-349 Blakely St,18512,Dunmore,PA,189,-75.6339959,41.4180575,NULL,2551,60,Lackawanna County,NULL,8,22,1612,NULL,True,False,False,NULL,False,NULL
13877,CVS - College St,2019-02-01 01:00:48.386978,2019-02-21 04:03:48.892715,3595 College St,77701,Beaumont,TX,111,-94.1286283,30.0675844,NULL,1259,60,Jefferson County,NULL,7,22,7813,NULL,True,False,False,NULL,False,NULL
2703,Dierbergs - Deer Creek Crossing,2017-07-14 16:53:06.334677,2019-05-07 03:34:28.590957,2979 Highway K,63368,O'Fallon,MO,96,-90.700335799999990626929502468556165695,38.757952899999999374358594650402665138,NULL,1682,23,St. Charles County,NULL,6,23,17,NULL,True,False,False,NULL,True,NULL
2704,Dierbergs - Fenton Crossing,2017-07-14 16:53:14.178742,2019-05-07 03:34:28.590957,450 Old Smizer Mill Road,63026,Fenton,MO,96,-90.450292399999995041071088053286075592,38.513406400000000928685039980337023735,NULL,1417,23,St. Louis County,NULL,6,23,18,NULL,True,False,False,NULL,True,NULL
2705,Dierbergs - Florissant,2017-07-14 16:54:09.382319,2019-05-07 03:34:28.590957,222 North Highway 67,63031,Florissant,MO,96,-90.338373899999993454912328161299228668,38.794812399999997865052137058228254318,NULL,1220,23,St. Louis County,NULL,6,23,10,NULL,True,False,False,NULL,True,NULL
2706,Dierbergs - Wildwood Town Center,2017-07-14 16:54:42.451813,2019-05-07 03:34:28.590957,2460 Taylor Road,63040,Wildwood,MO,96,-90.625545799999997598206391558051109314,38.58045130000000000336513039655983448,NULL,1238,23,St. Louis County,NULL,6,23,21,NULL,True,False,False,NULL,True,NULL
2707,Dierbergs - Bogey Hills,2017-07-14 16:55:19.15025,2019-05-07 03:34:28.590957,2021 Zumbehl Road,63303,Saint Charles,MO,96,-90.534842099999991660297382622957229614,38.782901099999996574752003652974963188,NULL,1224,23,St. Charles County,NULL,6,23,9,NULL,True,False,False,NULL,True,NULL
2709,Dierbergs - Mackenzie Pointe,2017-07-14 16:56:25.634246,2019-05-07 03:34:28.590957,7233 Watson Road,63119,Saint Louis,MO,96,-90.32008700000000089858076535165309906,38.58378749999999968167685437947511673,NULL,1679,23,St. Louis County,NULL,6,23,13,NULL,True,False,False,NULL,True,NULL
2710,Dierbergs - West Oak,2017-07-14 16:56:48.198779,2019-05-07 03:34:28.590957,11481 Olive Boulevard,63141,Creve Coeur,MO,96,-90.435476899999997613122104667127132416,38.673027199999999936608219286426901817,NULL,1217,23,St. Louis County,NULL,5,24,5,NULL,True,False,False,NULL,True,NULL
14508,Petco - Highway 6 North,2019-03-01 19:34:38.182581,2019-03-04 20:56:51.405208,6883 Hwy 6 N,77084,Houston,TX,46,-95.646822,29.8770492,NULL,655,89,Harris County,2019-03-04 20:56:51.405186,9,21,469,NULL,False,False,False,NULL,False,NULL
9937,CVS - Monticello Rd,2019-01-11 20:15:03.672653,2019-02-05 04:00:19.564398,121 Monticello Rd,28787,Weaverville,NC,57,-82.5785102,35.7093598,NULL,2184,60,Buncombe County,NULL,8,22,7013,NULL,True,False,False,NULL,False,NULL
10418,CVS - 8420 Steele Creek Rd,2019-01-14 15:03:13.067345,2019-02-05 04:00:27.389864,8420 Steele Creek Rd,28273,Charlotte,NC,13,-80.9619797,35.1720126,NULL,153,60,Mecklenburg County,NULL,8,22,7941,NULL,True,False,False,NULL,False,NULL
10926,CVS - Mathews Dr,2019-01-14 15:47:33.744202,2019-02-05 04:00:37.064254,85 Mathews Dr,29926,Hilton Head Island,SC,21,-80.7017128,32.2135606,NULL,2620,60,Beaufort County,NULL,8,22,7333,NULL,True,False,False,NULL,False,NULL
10996,CVS - E Bay Dr,2019-01-14 15:52:02.059883,2019-02-05 04:00:38.631378,2390 E Bay Dr,33771,Largo,FL,5,-82.7629092,27.9171673,NULL,579,60,Pinellas County,NULL,8,22,3157,NULL,True,False,False,NULL,False,NULL
11003,CVS - East Tarpon Ave,2019-01-14 15:52:05.669345,2019-02-05 04:00:38.751729,1000 East Tarpon Ave,34689,Tarpon Springs,FL,5,-82.7393993,28.1456497,NULL,588,60,Pinellas County,NULL,7,24,709,NULL,True,False,False,NULL,False,NULL
11004,CVS - Ehrlich Rd,2019-01-14 15:52:06.19429,2019-02-05 04:00:38.767549,5357 Ehrlich Rd,33625,Tampa,FL,5,-82.5414955,28.0840603,NULL,554,60,Hillsborough County,NULL,8,22,3662,NULL,True,False,False,NULL,False,NULL
11005,CVS - Eiland Blvd,2019-01-14 15:52:06.667701,2019-02-05 04:00:38.783401,37943 Eiland Blvd,33542,Zephyrhills,FL,5,-82.1889987,28.2525235,NULL,562,60,Pasco County,NULL,0,24,651,NULL,True,False,False,NULL,False,NULL
11015,CVS - 12015 Little Rd,2019-01-14 15:52:11.804548,2019-02-05 04:00:38.949417,12015 Little Rd,34667,Hudson,FL,5,-82.6669222,28.3316142,NULL,595,60,Pasco County,NULL,8,21,3583,NULL,True,False,False,NULL,False,NULL
11016,CVS - Madeira Way,2019-01-14 15:52:12.269231,2019-02-05 04:00:38.973294,15129 Madeira Way,33708,Madeira Beach,FL,5,-82.8019036,27.8023751,NULL,1437,60,Pinellas County,NULL,8,22,2997,NULL,True,False,False,NULL,False,NULL
11018,CVS - Mandalay Ave,2019-01-14 15:52:13.380227,2019-02-05 04:00:39.009335,467 Mandalay Ave,33767,Clearwater Beach,FL,5,-82.8268245,27.9809567,NULL,581,60,Pinellas County,NULL,8,24,3001,NULL,True,False,False,NULL,False,NULL
11023,CVS - 11212 N Dale Mabry Hwy,2019-01-14 15:52:16.152646,2019-02-05 04:00:39.091477,11212 N Dale Mabry Hwy,33618,Tampa,FL,5,-82.505021,28.0507081,NULL,553,60,Hillsborough County,NULL,7,24,2875,NULL,True,False,False,NULL,False,NULL
11025,CVS - 6701 N Dale Mabry Hwy,2019-01-14 15:52:17.34896,2019-02-05 04:00:39.124161,6701 N Dale Mabry Hwy,33614,Tampa,FL,5,-82.5042917,28.0076491,NULL,552,60,Hillsborough County,NULL,0,24,4701,NULL,True,False,False,NULL,False,NULL
11027,CVS - N Highland Ave,2019-01-14 15:52:18.365236,2019-02-05 04:00:39.156356,1899 N Highland Ave,33755,Clearwater,FL,5,-82.7745725,27.9895519,NULL,582,60,Pinellas County,NULL,8,21,3615,NULL,True,False,False,NULL,False,NULL
11029,CVS - N McMullen Booth Rd,2019-01-14 15:52:19.477771,2019-02-05 04:00:39.188859,2528 N McMullen Booth Rd,33761,Clearwater,FL,5,-82.7102229,28.013679,NULL,584,60,Pinellas County,NULL,8,22,3804,NULL,True,False,False,NULL,False,NULL
11032,CVS - Post Oak Blvd,2019-01-14 15:52:20.95016,2019-02-05 04:00:39.243326,5606 Post Oak Blvd,33544,Wesley Chapel,FL,5,-82.367454,28.2382767,NULL,561,60,Pasco County,NULL,8,22,1527,NULL,True,False,False,NULL,False,NULL
11038,CVS - S Pebble Beach Blvd,2019-01-14 15:52:24.16125,2019-02-05 04:00:39.344058,105 S Pebble Beach Blvd,33573,Sun City Center,FL,5,-82.352366,27.711646,NULL,570,60,Hillsborough County,NULL,0,24,5110,NULL,True,False,False,NULL,False,NULL
11047,CVS - 975 Tampa Rd,2019-01-14 15:52:29.299823,2019-02-05 04:00:39.503788,975 Tampa Rd,34683,Palm Harbor,FL,5,-82.7679472,28.0683763,NULL,586,60,Pinellas County,NULL,8,22,2842,NULL,True,False,False,NULL,False,NULL
11072,CVS - Coliseum Dr,2019-01-14 15:53:43.807758,2019-02-05 04:00:39.955772,606 Coliseum Dr,27106,Winston-Salem,NC,58,-80.2590518,36.1236004,NULL,897,60,Forsyth County,NULL,8,22,1944,NULL,True,False,False,NULL,False,NULL
11075,CVS - Robinhood Rd,2019-01-14 15:53:45.469079,2019-02-05 04:00:40.015484,3325 Robinhood Rd,27106,Winston-Salem,NC,58,-80.3122141,36.1163706,NULL,896,60,Forsyth County,NULL,8,24,3516,NULL,True,False,False,NULL,False,NULL
11079,CVS - Piedmont Pkwy,2019-01-14 15:53:47.551448,2019-02-05 04:00:40.092792,4700 Piedmont Pkwy,27282,Jamestown,NC,58,-79.9266672,36.0442775,NULL,2254,60,Guilford County,NULL,8,22,3711,NULL,True,False,False,NULL,False,NULL
11091,CVS - US Hwy 220 N,2019-01-14 15:53:53.805983,2019-02-05 04:00:40.407516,4601 US Hwy 220 N,27358,Summerfield,NC,58,-79.8933363,36.1945717,NULL,899,60,Guilford County,NULL,8,21,5532,NULL,True,False,False,NULL,False,NULL
11092,CVS - Hickory Tree Rd,2019-01-14 15:53:54.382424,2019-02-05 04:00:40.424406,189 Hickory Tree Rd,27107,Winston-Salem,NC,58,-80.22387,35.96623,NULL,897,60,Davidson County,NULL,8,21,5540,NULL,True,False,False,NULL,False,NULL
11093,CVS - Randleman Rd,2019-01-14 15:53:54.888707,2019-02-05 04:00:40.43992,3341 Randleman Rd,27406,Greensboro,NC,58,-79.8057725,36.0037638,NULL,900,60,Guilford County,NULL,8,22,5593,NULL,True,False,False,NULL,False,NULL
11103,CVS - Alamance Church Rd,2019-01-14 15:54:00.693959,2019-02-05 04:00:40.598223,1040 Alamance Church Rd,27406,Greensboro,NC,58,-79.7712843,36.0410157,NULL,900,60,Guilford County,NULL,8,22,7523,NULL,True,False,False,NULL,False,NULL
11106,CVS - Battleground Ave,2019-01-14 15:54:02.428379,2019-02-05 04:00:40.644617,4000 Battleground Ave,27410,Greensboro,NC,58,-79.8684462,36.1468169,NULL,899,60,Guilford County,NULL,8,22,7959,NULL,True,False,False,NULL,False,NULL
11112,CVS - Spring Forest Rd,2019-01-14 15:54:52.898582,2019-02-05 04:00:40.738437,2340 Spring Forest Rd,27615,Raleigh,NC,31,-78.6014342,35.8610328,NULL,1396,60,Wake County,NULL,8,22,2313,NULL,True,False,False,NULL,False,NULL
11118,CVS - US 70 Bus Hwy W,2019-01-14 15:54:55.920866,2019-02-05 04:00:40.835936,11911 US 70 Bus Hwy West,27520,Clayton,NC,31,-78.4797676,35.656762,NULL,2558,60,Johnston County,NULL,8,22,2771,NULL,True,False,False,NULL,False,NULL
11124,CVS - Fayetteville St,2019-01-14 15:54:58.986117,2019-02-05 04:00:40.932743,200 Fayetteville St,27601,Raleigh,NC,31,-78.6394545,35.778067,NULL,418,60,Wake County,NULL,8,18,4056,NULL,True,False,False,NULL,False,NULL
11152,CVS - 1706 US Hwy 1,2019-01-14 15:56:00.558645,2019-02-05 04:00:41.413285,1706 US Hwy 1,32960,Vero Beach,FL,24,-80.3881244,27.6328573,NULL,317,60,Indian River County,NULL,7,24,584,NULL,True,False,False,NULL,False,NULL
11154,CVS - 20th St,2019-01-14 15:56:01.762938,2019-02-05 04:00:41.44569,5825 20th St,32966,Vero Beach,FL,24,-80.4471808,27.638266,NULL,317,60,Indian River County,NULL,7,24,3216,NULL,True,False,False,NULL,False,NULL
11164,CVS - 2284 SE Federal Hwy,2019-01-14 15:56:07.794822,2019-02-05 04:00:41.612995,2284 SE Federal Hwy,34994,Stuart,FL,24,-80.2369672,27.177106,NULL,312,60,Martin County,NULL,7,22,5137,NULL,True,False,False,NULL,False,NULL
11180,CVS - University Blvd,2019-01-14 15:58:41.454268,2019-02-05 04:00:41.870884,1218 University Blvd,35401,Tuscaloosa,AL,83,-87.5540899,33.2111817,NULL,1074,60,Tuscaloosa County,NULL,7,24,10811,NULL,True,False,False,NULL,False,NULL
11189,CVS - Village Rd,2019-01-14 15:59:26.600404,2019-02-05 04:00:42.021432,117a Village Rd,28451,Leland,NC,60,-77.9995163,34.233414,NULL,2725,60,Brunswick County,NULL,8,21,5563,NULL,True,False,False,NULL,False,NULL
11193,CVS - East Cutler Crossing,2019-01-14 15:59:28.877638,2019-02-05 04:00:42.084693,1132 East Cutlar Crossing,28451,Leland,NC,60,-78.0460688,34.2021359,NULL,2725,60,Brunswick County,NULL,8,21,8928,NULL,True,False,False,NULL,False,NULL
11194,CVS - Key Largo,2019-01-14 20:35:44.748397,2019-02-05 04:00:42.100988,99434 Overseas Hwy,33037,Key Largo,FL,294,-80.4424309,25.0925251,NULL,2822,60,Monroe County,NULL,7,22,1103,NULL,True,False,False,NULL,False,NULL
12693,CVS - Sans Souci Pkwy,2019-01-23 16:42:41.563906,2019-02-07 04:01:32.823472,702 Sans Souci Pkwy,18706,Wilkes Barre,PA,189,-75.9198765,41.2328481,NULL,2132,60,Luzerne County,NULL,8,21,1614,NULL,True,False,False,NULL,False,NULL
12694,CVS - Main St,2019-01-23 16:42:42.033243,2019-02-07 04:01:32.843191,1600 Main St,18519,Dickson City,PA,189,-75.6087604,41.4694649,NULL,2551,60,Lackawanna County,NULL,8,22,1615,NULL,True,False,False,NULL,False,NULL
9811,Ralphs - Brookhurst SC,2018-12-21 00:17:04.91624,2019-03-05 02:13:10.294103,915 S Brookhurst St,92804,Anaheim,CA,279,-117.9602297,33.8196176,NULL,2545,62,Orange County,NULL,6,24,296,NULL,True,False,False,NULL,False,NULL
12695,CVS - Wyoming Ave,2019-01-23 16:42:42.520654,2019-02-07 04:01:32.862538,960 Wyoming Ave,18643,Exeter,PA,189,-75.8100865,41.3256265,NULL,2132,60,Luzerne County,NULL,8,22,1616,NULL,True,False,False,NULL,False,NULL
12696,CVS - Bridge St,2019-01-23 16:42:42.956876,2019-02-07 04:01:32.881889,50 Bridge St,18657,Tunkhannock,PA,189,-75.9465784,41.5372785,NULL,2139,60,Wyoming County,NULL,8,21,1617,NULL,True,False,False,NULL,False,NULL
12697,CVS - S Locust St,2019-01-23 16:42:43.395888,2019-02-07 04:01:32.901816,64 S Locust St,18201,Hazleton,PA,189,-75.9812471,40.9538309,NULL,2140,60,Luzerne County,NULL,8,21,1891,NULL,True,False,False,NULL,False,NULL
12698,CVS - Market St,2019-01-23 16:42:43.87111,2019-02-07 04:01:32.921271,620 Market St,18704,Kingston,PA,189,-75.8970541,41.2608334,NULL,2132,60,Luzerne County,NULL,0,24,2133,NULL,True,False,False,NULL,False,NULL
14305,CVS - 4343 Cypresswood Rd,2019-02-11 21:02:13.052687,2019-02-27 00:03:30.329702,4343 Cypresswood Rd,77388,Spring,TX,46,-95.4798292,30.0298423,NULL,1850,60,Harris County,NULL,7,22,5662,NULL,True,False,False,NULL,False,NULL
6462,Target - Mt Kisco,2018-07-06 05:04:03.72206,2018-11-29 16:34:45.979218,195 N Bedford Rd Ste A,10549,Mount Kisco,NY,215,-73.7216197,41.2161559,NULL,2267,27,Westchester County,NULL,8,22,1954,NULL,True,False,False,NULL,False,NULL
